raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,descriptor_count,descriptor_quality
343,35,Common Loon (Breeding),Common Loon,0,"a field guide photograph of a Common Loon (Breeding); visual field marks: large diving waterbirds, rounded head, dagger-like bill, long body, short tail, black head, black bill, and black-and-white spotted back.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
343,35,Common Loon (Breeding),Common Loon,1,"a close-up bird photo of a Common Loon (Breeding) showing large diving waterbirds, rounded head, dagger-like bill, long body, short tail, black head, black bill, and black-and-white spotted back.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
343,35,Common Loon (Breeding),Common Loon,2,"a fine-grained ID photo of a Common Loon (Breeding), with large diving waterbirds, rounded head, dagger-like bill, long body, short tail, black head, black bill, and black-and-white spotted back.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
344,36,Horned Grebe (Breeding),Horned Grebe,0,"a field guide photograph of a Horned Grebe (Breeding); visual field marks: small compact waterbird, compact body, short neck, short head, straight narrow bill, dark gray-black back, rich rusty cinnamon side, and rich rusty cinnamon neck.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
344,36,Horned Grebe (Breeding),Horned Grebe,1,"a close-up bird photo of a Horned Grebe (Breeding) showing small compact waterbird, compact body, short neck, short head, straight narrow bill, dark gray-black back, rich rusty cinnamon side, and rich rusty cinnamon neck.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
344,36,Horned Grebe (Breeding),Horned Grebe,2,"a fine-grained ID photo of a Horned Grebe (Breeding), with small compact waterbird, compact body, short neck, short head, straight narrow bill, dark gray-black back, rich rusty cinnamon side, and rich rusty cinnamon neck.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
345,37,Red-necked Grebe (Breeding),Red-necked Grebe,0,"a field guide photograph of a Red-necked Grebe (Breeding); visual field marks: dark gray upperparts, dark gray underparts, pale cheek, pale side, pale neck, rusty red breast, black cap, and white cheek.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
345,37,Red-necked Grebe (Breeding),Red-necked Grebe,1,"a close-up bird photo of a Red-necked Grebe (Breeding) showing dark gray upperparts, dark gray underparts, pale cheek, pale side, pale neck, rusty red breast, black cap, and white cheek.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
345,37,Red-necked Grebe (Breeding),Red-necked Grebe,2,"a fine-grained ID photo of a Red-necked Grebe (Breeding), with dark gray upperparts, dark gray underparts, pale cheek, pale side, pale neck, rusty red breast, black cap, and white cheek.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
346,38,Eared Grebe (Breeding),Eared Grebe,0,"a field guide photograph of a Eared Grebe (Breeding); visual field marks: small waterbird, thin neck, thin bill, black plumage, chestnut flank, bright red eye, grayish black plumage, and dark crown.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
346,38,Eared Grebe (Breeding),Eared Grebe,1,"a close-up bird photo of a Eared Grebe (Breeding) showing small waterbird, thin neck, thin bill, black plumage, chestnut flank, bright red eye, grayish black plumage, and dark crown.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
346,38,Eared Grebe (Breeding),Eared Grebe,2,"a fine-grained ID photo of a Eared Grebe (Breeding), with small waterbird, thin neck, thin bill, black plumage, chestnut flank, bright red eye, grayish black plumage, and dark crown.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
347,39,"Northern Gannet (Adult, Subadult)",Northern Gannet,0,"a field guide photograph of a Northern Gannet (Adult, Subadult); visual field marks: heavy body, long pointed wings, long pointed tail, long pointed bill, snow white plumage, black wingtips, yellow head, and uniformly sooty brown plumage.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
347,39,"Northern Gannet (Adult, Subadult)",Northern Gannet,1,"a close-up bird photo of a Northern Gannet (Adult, Subadult) showing heavy body, long pointed wings, long pointed tail, long pointed bill, snow white plumage, black wingtips, yellow head, and uniformly sooty brown plumage.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
347,39,"Northern Gannet (Adult, Subadult)",Northern Gannet,2,"a fine-grained ID photo of a Northern Gannet (Adult, Subadult), with heavy body, long pointed wings, long pointed tail, long pointed bill, snow white plumage, black wingtips, yellow head, and uniformly sooty brown plumage.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
348,40,Double-crested Cormorant (Immature),Double-crested Cormorant,0,"a field guide photograph of a Double-crested Cormorant (Immature); visual field marks: large waterbirds, small head, small neck, thin strongly hooked bill, strongly hooked head, heavy body, and brown-black small patch.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
348,40,Double-crested Cormorant (Immature),Double-crested Cormorant,1,"a close-up bird photo of a Double-crested Cormorant (Immature) showing large waterbirds, small head, small neck, thin strongly hooked bill, strongly hooked head, heavy body, and brown-black small patch.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
348,40,Double-crested Cormorant (Immature),Double-crested Cormorant,2,"a fine-grained ID photo of a Double-crested Cormorant (Immature), with large waterbirds, small head, small neck, thin strongly hooked bill, strongly hooked head, heavy body, and brown-black small patch.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
349,41,Great Cormorant (Adult),Great Cormorant,0,"a field guide photograph of a Great Cormorant (Adult); visual field marks: long thick neck, long thick head, heavy hooked bill, blackish plumage, white throat, white bill, brownish whitish throat, and brownish whitish belly.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
349,41,Great Cormorant (Adult),Great Cormorant,1,"a close-up bird photo of a Great Cormorant (Adult) showing long thick neck, long thick head, heavy hooked bill, blackish plumage, white throat, white bill, brownish whitish throat, and brownish whitish belly.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
349,41,Great Cormorant (Adult),Great Cormorant,2,"a fine-grained ID photo of a Great Cormorant (Adult), with long thick neck, long thick head, heavy hooked bill, blackish plumage, white throat, white bill, brownish whitish throat, and brownish whitish belly.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
350,42,Little Blue Heron (Adult),Little Blue Heron,0,"a field guide photograph of a Little Blue Heron (Adult); visual field marks: small body, slight body, slender neck, long legs, rounded wings, rounded bill, dark plumage, and rich purple-maroon head.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
350,42,Little Blue Heron (Adult),Little Blue Heron,1,"a close-up bird photo of a Little Blue Heron (Adult) showing small body, slight body, slender neck, long legs, rounded wings, rounded bill, dark plumage, and rich purple-maroon head.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
350,42,Little Blue Heron (Adult),Little Blue Heron,2,"a fine-grained ID photo of a Little Blue Heron (Adult), with small body, slight body, slender neck, long legs, rounded wings, rounded bill, dark plumage, and rich purple-maroon head.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
351,43,Reddish Egret (Dark morph),Reddish Egret,0,"a field guide photograph of a Reddish Egret (Dark morph); visual field marks: large body, long neck, long bill, rich grayish blue body, pinkish-cinnamon head, grayish blue neck, two-toned bill, and pink black tip.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
351,43,Reddish Egret (Dark morph),Reddish Egret,1,"a close-up bird photo of a Reddish Egret (Dark morph) showing large body, long neck, long bill, rich grayish blue body, pinkish-cinnamon head, grayish blue neck, two-toned bill, and pink black tip.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
351,43,Reddish Egret (Dark morph),Reddish Egret,2,"a fine-grained ID photo of a Reddish Egret (Dark morph), with large body, long neck, long bill, rich grayish blue body, pinkish-cinnamon head, grayish blue neck, two-toned bill, and pink black tip.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
352,44,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron,0,"a field guide photograph of a Black-crowned Night-Heron (Adult); visual field marks: night small body, thick neck, large flat head, pointed bill, rounded body, black back, black crown, and brown large white spots.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
352,44,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron,1,"a close-up bird photo of a Black-crowned Night-Heron (Adult) showing night small body, thick neck, large flat head, pointed bill, rounded body, black back, black crown, and brown large white spots.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
352,44,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron,2,"a fine-grained ID photo of a Black-crowned Night-Heron (Adult), with night small body, thick neck, large flat head, pointed bill, rounded body, black back, black crown, and brown large white spots.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
353,45,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron,0,"a field guide photograph of a Yellow-crowned Night-Heron (Adult); visual field marks: stocky body, short thick neck, short legs, short bill, cloudy gray plumage, bold face, black head, and large white cheek.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
353,45,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron,1,"a close-up bird photo of a Yellow-crowned Night-Heron (Adult) showing stocky body, short thick neck, short legs, short bill, cloudy gray plumage, bold face, black head, and large white cheek.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
353,45,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron,2,"a fine-grained ID photo of a Yellow-crowned Night-Heron (Adult), with stocky body, short thick neck, short legs, short bill, cloudy gray plumage, bold face, black head, and large white cheek.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
354,46,White Ibis (Adult),White Ibis,0,"a field guide photograph of a White Ibis (Adult); visual field marks: white large wading plumage, football-shaped body, long legs, long neck, curved bill, white plumage, black-tipped wings, and reddish pink legs.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
