raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant,external_trait_count,match_status,source_names,source_urls,licenses
342,34,Pacific Loon (Breeding),Pacific Loon,0,Pacific Loon Breeding,short_variant_plus_external_traits,Breeding,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Pacific_loon,CC BY-SA (Wikipedia text; verify page footer)
342,34,Pacific Loon (Breeding),Pacific Loon,1,a field guide photo of a breeding Pacific Loon.,short_variant_plus_external_traits,Breeding,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Pacific_loon,CC BY-SA (Wikipedia text; verify page footer)
342,34,Pacific Loon (Breeding),Pacific Loon,2,"a field guide photo of a breeding Pacific Loon, showing breeding plumage, black throat, white flank, and white underparts.",short_variant_plus_external_traits,Breeding,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Pacific_loon,CC BY-SA (Wikipedia text; verify page footer)
343,35,Common Loon (Breeding),Common Loon,0,Common Loon Breeding,short_variant_plus_external_traits,Breeding,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_loon,CC BY-SA (Wikipedia text; verify page footer)
343,35,Common Loon (Breeding),Common Loon,1,a field guide photo of a breeding Common Loon.,short_variant_plus_external_traits,Breeding,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_loon,CC BY-SA (Wikipedia text; verify page footer)
343,35,Common Loon (Breeding),Common Loon,2,"a field guide photo of a breeding Common Loon, showing breeding plumage, dark plumage, black bill, black head, and blackish tail.",short_variant_plus_external_traits,Breeding,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_loon,CC BY-SA (Wikipedia text; verify page footer)
344,36,Horned Grebe (Breeding),Horned Grebe,0,Horned Grebe Breeding,short_variant_plus_external_traits,Breeding,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Horned_grebe,CC BY-SA (Wikipedia text; verify page footer)
344,36,Horned Grebe (Breeding),Horned Grebe,1,a field guide photo of a breeding Horned Grebe.,short_variant_plus_external_traits,Breeding,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Horned_grebe,CC BY-SA (Wikipedia text; verify page footer)
344,36,Horned Grebe (Breeding),Horned Grebe,2,"a field guide photo of a breeding Horned Grebe, showing breeding plumage, white belly, and long neck.",short_variant_plus_external_traits,Breeding,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Horned_grebe,CC BY-SA (Wikipedia text; verify page footer)
345,37,Red-necked Grebe (Breeding),Red-necked Grebe,0,Red-necked Grebe Breeding,short_variant_plus_external_traits,Breeding,11,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-necked_grebe,CC BY-SA (Wikipedia text; verify page footer)
345,37,Red-necked Grebe (Breeding),Red-necked Grebe,1,a field guide photo of a breeding Red-necked Grebe.,short_variant_plus_external_traits,Breeding,11,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-necked_grebe,CC BY-SA (Wikipedia text; verify page footer)
345,37,Red-necked Grebe (Breeding),Red-necked Grebe,2,"a field guide photo of a breeding Red-necked Grebe, showing breeding plumage, black cap, blackish cap, red neck, and white face.",short_variant_plus_external_traits,Breeding,11,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-necked_grebe,CC BY-SA (Wikipedia text; verify page footer)
346,38,Eared Grebe (Breeding),Eared Grebe,0,Eared Grebe Breeding,short_variant_plus_external_traits,Breeding,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-necked_grebe,CC BY-SA (Wikipedia text; verify page footer)
346,38,Eared Grebe (Breeding),Eared Grebe,1,a field guide photo of a breeding Eared Grebe.,short_variant_plus_external_traits,Breeding,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-necked_grebe,CC BY-SA (Wikipedia text; verify page footer)
346,38,Eared Grebe (Breeding),Eared Grebe,2,"a field guide photo of a breeding Eared Grebe, showing breeding plumage, and black neck.",short_variant_plus_external_traits,Breeding,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-necked_grebe,CC BY-SA (Wikipedia text; verify page footer)
347,39,"Northern Gannet (Adult, Subadult)",Northern Gannet,0,"Northern Gannet Adult, Subadult",short_variant_plus_external_traits,"Adult, Subadult",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_gannet,CC BY-SA (Wikipedia text; verify page footer)
347,39,"Northern Gannet (Adult, Subadult)",Northern Gannet,1,"a field guide photo of an adult, subadult Northern Gannet.",short_variant_plus_external_traits,"Adult, Subadult",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_gannet,CC BY-SA (Wikipedia text; verify page footer)
347,39,"Northern Gannet (Adult, Subadult)",Northern Gannet,2,"a field guide photo of an adult, subadult Northern Gannet, showing adult, subadult plumage, black tail, black wing, white tail, and long neck.",short_variant_plus_external_traits,"Adult, Subadult",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_gannet,CC BY-SA (Wikipedia text; verify page footer)
348,40,Double-crested Cormorant (Immature),Double-crested Cormorant,0,Double-crested Cormorant Immature,short_variant_plus_external_traits,Immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Double-crested_cormorant,CC BY-SA (Wikipedia text; verify page footer)
348,40,Double-crested Cormorant (Immature),Double-crested Cormorant,1,a field guide photo of an immature Double-crested Cormorant.,short_variant_plus_external_traits,Immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Double-crested_cormorant,CC BY-SA (Wikipedia text; verify page footer)
348,40,Double-crested Cormorant (Immature),Double-crested Cormorant,2,"a field guide photo of an immature Double-crested Cormorant, showing immature plumage, pale throat, medium-sized tail, small wings, and long neck.",short_variant_plus_external_traits,Immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Double-crested_cormorant,CC BY-SA (Wikipedia text; verify page footer)
349,41,Great Cormorant (Adult),Great Cormorant,0,Great Cormorant Adult,short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Great_cormorant,CC BY-SA (Wikipedia text; verify page footer)
349,41,Great Cormorant (Adult),Great Cormorant,1,a field guide photo of an adult Great Cormorant.,short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Great_cormorant,CC BY-SA (Wikipedia text; verify page footer)
349,41,Great Cormorant (Adult),Great Cormorant,2,"a field guide photo of an adult Great Cormorant, showing adult plumage, white plumage, whitish underparts, and large bird.",short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Great_cormorant,CC BY-SA (Wikipedia text; verify page footer)
350,42,Little Blue Heron (Adult),Little Blue Heron,0,Little Blue Heron Adult,external_traits_fallback,Adult,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Little_blue_heron,CC BY-SA (Wikipedia text; verify page footer)
350,42,Little Blue Heron (Adult),Little Blue Heron,1,a photo of an adult Little Blue Heron.,external_traits_fallback,Adult,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Little_blue_heron,CC BY-SA (Wikipedia text; verify page footer)
350,42,Little Blue Heron (Adult),Little Blue Heron,2,a field guide photo of an adult Little Blue Heron.,external_traits_fallback,Adult,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Little_blue_heron,CC BY-SA (Wikipedia text; verify page footer)
351,43,Reddish Egret (Dark morph),Reddish Egret,0,Reddish Egret Dark morph,short_variant_plus_external_traits,Dark morph,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Reddish_egret,CC BY-SA (Wikipedia text; verify page footer)
351,43,Reddish Egret (Dark morph),Reddish Egret,1,a field guide photo of a dark morph Reddish Egret.,short_variant_plus_external_traits,Dark morph,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Reddish_egret,CC BY-SA (Wikipedia text; verify page footer)
351,43,Reddish Egret (Dark morph),Reddish Egret,2,"a field guide photo of a dark morph Reddish Egret, showing dark morph, and reddish head.",short_variant_plus_external_traits,Dark morph,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Reddish_egret,CC BY-SA (Wikipedia text; verify page footer)
352,44,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron,0,Black-crowned Night-Heron Adult,short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-crowned_night_heron,CC BY-SA (Wikipedia text; verify page footer)
352,44,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron,1,a field guide photo of an adult Black-crowned Night-Heron.,short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-crowned_night_heron,CC BY-SA (Wikipedia text; verify page footer)
352,44,Black-crowned Night-Heron (Adult),Black-crowned Night-Heron,2,"a field guide photo of an adult Black-crowned Night-Heron, showing adult plumage, brown plumage, black crown, and white head.",short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-crowned_night_heron,CC BY-SA (Wikipedia text; verify page footer)
353,45,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron,0,Yellow-crowned Night-Heron Adult,short_variant_plus_external_traits,Adult,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-crowned_night_heron,CC BY-SA (Wikipedia text; verify page footer)
353,45,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron,1,a field guide photo of an adult Yellow-crowned Night-Heron.,short_variant_plus_external_traits,Adult,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-crowned_night_heron,CC BY-SA (Wikipedia text; verify page footer)
353,45,Yellow-crowned Night-Heron (Adult),Yellow-crowned Night-Heron,2,"a field guide photo of an adult Yellow-crowned Night-Heron, showing adult plumage, blue eye, yellow bill, yellow crown, and large head.",short_variant_plus_external_traits,Adult,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-crowned_night_heron,CC BY-SA (Wikipedia text; verify page footer)
354,46,White Ibis (Adult),White Ibis,0,White Ibis Adult,external_traits_fallback,Adult,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/White_ibis,CC BY-SA (Wikipedia text; verify page footer)
354,46,White Ibis (Adult),White Ibis,1,a photo of an adult White Ibis.,external_traits_fallback,Adult,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/White_ibis,CC BY-SA (Wikipedia text; verify page footer)
354,46,White Ibis (Adult),White Ibis,2,a field guide photo of an adult White Ibis.,external_traits_fallback,Adult,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/White_ibis,CC BY-SA (Wikipedia text; verify page footer)
355,47,"Bald Eagle (Adult, subadult)",Bald Eagle,0,"Bald Eagle Adult, subadult",short_variant_plus_external_traits,"Adult, subadult",1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bald_eagle,CC BY-SA (Wikipedia text; verify page footer)
355,47,"Bald Eagle (Adult, subadult)",Bald Eagle,1,"a field guide photo of an adult, subadult Bald Eagle.",short_variant_plus_external_traits,"Adult, subadult",1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bald_eagle,CC BY-SA (Wikipedia text; verify page footer)
355,47,"Bald Eagle (Adult, subadult)",Bald Eagle,2,"a field guide photo of an adult, subadult Bald Eagle, showing adult, subadult plumage, and white head.",short_variant_plus_external_traits,"Adult, subadult",1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bald_eagle,CC BY-SA (Wikipedia text; verify page footer)
356,48,Northern Harrier (Adult male),Northern Harrier,0,Northern Harrier Adult male,short_variant_plus_external_traits,Adult male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_harrier,CC BY-SA (Wikipedia text; verify page footer)
356,48,Northern Harrier (Adult male),Northern Harrier,1,a field guide photo of an adult male Northern Harrier.,short_variant_plus_external_traits,Adult male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_harrier,CC BY-SA (Wikipedia text; verify page footer)
356,48,Northern Harrier (Adult male),Northern Harrier,2,"a field guide photo of an adult male Northern Harrier, showing adult male plumage, medium-sized raptor, and long wings.",short_variant_plus_external_traits,Adult male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_harrier,CC BY-SA (Wikipedia text; verify page footer)
357,49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,0,Sharp-shinned Hawk Adult,short_variant_plus_external_traits,Adult,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Sharp-shinned_hawk,CC BY-SA (Wikipedia text; verify page footer)
357,49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,1,a field guide photo of an adult Sharp-shinned Hawk.,short_variant_plus_external_traits,Adult,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Sharp-shinned_hawk,CC BY-SA (Wikipedia text; verify page footer)
357,49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,2,"a field guide photo of an adult Sharp-shinned Hawk, showing adult plumage, brown head, brownish upperparts, white underparts, and whitish underparts.",short_variant_plus_external_traits,Adult,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Sharp-shinned_hawk,CC BY-SA (Wikipedia text; verify page footer)
358,50,Cooper's Hawk (Adult),Cooper's Hawk,0,Cooper's Hawk Adult,short_variant_plus_external_traits,Adult,9,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Cooper's_hawk,CC BY-SA (Wikipedia text; verify page footer)
358,50,Cooper's Hawk (Adult),Cooper's Hawk,1,a field guide photo of an adult Cooper's Hawk.,short_variant_plus_external_traits,Adult,9,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Cooper's_hawk,CC BY-SA (Wikipedia text; verify page footer)
358,50,Cooper's Hawk (Adult),Cooper's Hawk,2,"a field guide photo of an adult Cooper's Hawk, showing adult plumage, pale plumage, gray cheek, medium-sized hawk, and small bird.",short_variant_plus_external_traits,Adult,9,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Cooper's_hawk,CC BY-SA (Wikipedia text; verify page footer)
359,51,Red-shouldered Hawk (Adult ),Red-shouldered Hawk,0,Red-shouldered Hawk Adult,short_variant_plus_external_traits,Adult,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-shouldered_hawk,CC BY-SA (Wikipedia text; verify page footer)
359,51,Red-shouldered Hawk (Adult ),Red-shouldered Hawk,1,a field guide photo of an adult Red-shouldered Hawk.,short_variant_plus_external_traits,Adult,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-shouldered_hawk,CC BY-SA (Wikipedia text; verify page footer)
359,51,Red-shouldered Hawk (Adult ),Red-shouldered Hawk,2,"a field guide photo of an adult Red-shouldered Hawk, showing adult plumage, and reddish tail.",short_variant_plus_external_traits,Adult,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-shouldered_hawk,CC BY-SA (Wikipedia text; verify page footer)
360,52,Broad-winged Hawk (Adult),Broad-winged Hawk,0,Broad-winged Hawk Adult,short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-winged_hawk,CC BY-SA (Wikipedia text; verify page footer)
360,52,Broad-winged Hawk (Adult),Broad-winged Hawk,1,a field guide photo of an adult Broad-winged Hawk.,short_variant_plus_external_traits,Adult,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-winged_hawk,CC BY-SA (Wikipedia text; verify page footer)
